Title,Advertisement No,Date,Download Link
"Accounts Officer, Class-1, Gujarat Accounts Service & Assistant Commissioner Commercial Tax, Class-1, Gujarat Commercial Tax Service",107/2016-17,03-07-2018 05:29 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-107-201617-PAPER-1.pdf
"Clinical Psychologist, Class-2",15/2018-19,02-07-2018 06:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-15-201819.pdf
"Assistant Professor, Orthodontics and Danto Facial Orthopaedics, Class-1",12/2018-19,02-07-2018 06:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-12-201819.pdf
"Assistant Professor, Oral Medicine and Radiology, Class-1 (Dental)",11/2018-19,02-07-2018 06:09 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-11-201819.pdf
"Assistant Professor, Public Health Dentistry, Class-1 (Dental)",10/2018-19,02-07-2018 06:09 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-10-201819.pdf.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Panchkarma, Class-1",20/2017-18,05-06-2018 05:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-20-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Agadtantra & Vidhi Ayurved, Class-1",25/2017-18,04-06-2018 05:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-25-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Kriya Sharir, Class-1",19/2017-18,04-06-2018 04:58 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-19-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Rachna Sharir, Class-1",18/2017-18,04-06-2018 04:56 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-18-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Prasuti & Striroga, Class-1",26/2017-18,30-05-2018 05:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-26-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Kaya Chikitsa, Class-1",30/2017-18,30-05-2018 05:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-30-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Kaumarbhritya, Class-1",29/2017-18,30-05-2018 05:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-29-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Samhita Siddhant, Class-1",17/2017-18,30-05-2018 05:44 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-17-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Shalakya Tantra, Class-1",27/2017-18,29-05-2018 06:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-27-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Rognidan & Vikrit Nidan, Class-1",23/2017-18,29-05-2018 06:08 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-23-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Rasa Shashtra & Bhaishajya Kalpana, Class-1",22/2017-18,29-05-2018 06:06 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-22-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Shalya Tantra, Class-1",28/2017-18,22-05-2018 05:57 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-28-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Swasthavritta, Class-1",24/2017-18,22-05-2018 05:55 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-24-2017-18.pdf
"Lecturer (Senior Scale) [Reader (Ayurved)], Dravyagun, Class-1",21/2017-18,22-05-2018 05:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-21-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Kaya Chikitsa, Class-1",14/2017-18,08-05-2018 04:27 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-14-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Prashuti and Striroga, Class-1",10/2017-18,08-05-2018 04:25 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-10-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Kumarbhritya, Class-1",13/2017-18,08-05-2018 04:24 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-13-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Samhita Siddhant, Class-1",1/2017-18,08-05-2018 04:17 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-01-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Swastehav Ritta, Class-1",8/2017-18,04-05-2018 06:06 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-08-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Rog Nidan and Vikrit Nidan, Class-1",7/2017-18,03-05-2018 05:55 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-7-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Shalakya Tantra , Class-1",11/2017-18,03-05-2018 05:54 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-11-2017-18.pdf
"Technical Advisor (Chemical), Class-1 - 201718",43/2017-18,03-05-2018 05:54 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-43-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Rasa Shastra and Bhaishajya Kalpana, Class-1",6/2017-18,03-05-2018 05:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-6-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Shalya Tantra, Class-1",12/2017-18,03-05-2018 05:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-12-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Dravyaguna, Class-1",5/2017-18,03-05-2018 05:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-5-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Panchkarma, Class-1",4/2017-18,03-05-2018 05:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-4-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Kriya Sharir, Class-1",3/2017-18,02-05-2018 05:51 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-03-2017-18.pdf
"Lecturer (Selection Scale) (Professor), Rachana Sharir, Class-1",2/2017-18,02-05-2018 05:49 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-02-2017-18.pdf
"Lecturer, Textile Design in Government Polytechnic, GES, Class-II",58/2015-16,11-04-2018 01:56 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-58-201516.pdf
"Joint Technical Advisor (Precision Instruments), Class-1 - 201718",42/2017-18,21-03-2018 03:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-42-2017-18.pdf
"Geologist, under Narmada, Water Resources, Water Supply & Kalpasar, Class-2, Gujarat State Service - 201718",41/2017-18,21-03-2018 03:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK41-201718.pdf
"Lecturer, Sanskrit, Class-2",64/2017-18,14-03-2018 04:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-64-17-18.pdf
"Assistant Engineer (Civil), Class-2 - 201718",37/2017-18,14-03-2018 04:21 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-37-17-18.pdf
"Lecturer, Panchkarma, Class-2",63/2017-18,17-02-2018 04:48 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-63-2017-18.pdf
"Lecturer, Agadatantra and Vidhi Ayurved, Class-2",57/2017-18,08-02-2018 06:06 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-57-2017-18.pdf
"Lecturer, Kriya Sharir, Class-2",52/2017-18,08-02-2018 06:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-52-2017-18.pdf
"Lecturer, Rachna Sharir, Class-2",51/2017-18,08-02-2018 06:04 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-51-2017-18.pdf
"Social Welfare Officer, Class-2 - 201718",33/2017-18,01-02-2018 06:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-33-201718-AAO.pdf
"Project Manager, Class-1 - 201718",44/2017-18,01-02-2018 06:21 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-44-201718-AAP.pdf
"Town Planner, Class-1, Urban Development and Urban Housing Department - 201718",46/2017-18,01-02-2018 06:20 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-46-2017-18-AAQ.pdf
"Lecturer, Samhita Siddhant, Class-2",50/2017-18,01-02-2018 06:20 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-50-201718-AAT.pdf
"Lecturer, Prasuti and Striroga, Class-2",58/2017-18,01-02-2018 06:19 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-58-201718-AAU.pdf
"Lecturer, Kaya Chikitsa, Class-2",60/2017-18,01-02-2018 06:16 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-60-201718-AAX.pdf
"Lecturer, Kumarbhritya, Class-2",59/2017-18,01-02-2018 06:16 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-59-201718-AAV.pdf
"Joint Charity Commissioner, Class-1 - 201718",49/2017-18,01-02-2018 06:15 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-49-201718-AAS.pdf
"Assistant Controller of Legal Metrology and Assistant Consumer Affairs Officer, Class-2 - 201718",48/2017-18,01-02-2018 06:14 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-48-201718AAR.pdf
"Lecturer, Shalakya Tantara, Class-2",62/2017-18,25-01-2018 03:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-62-2017-18-PT_21.1.18.pdf
"Lecturer, Rognidan and Vikruti Vigyan, Class-2",55/2017-18,25-01-2018 03:51 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-55-2017-18-_PT_21.1.18.pdf
"Lecturer, Rasashastra and Bhaishjya Kalpana, Class-2",54/2017-18,25-01-2018 03:51 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-54-2017-18-_PT_21.1.18.pdf
"Assistant Director, Horticulture/Subject Matter Specialist, Class-2, Agriculture & Co-operative",47/2017-18,25-01-2018 03:50 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-47-2017-18-_PT_21.1.18.pdf
"Principal, Government Ideal Residential Schools, (Directorate of  Developing Castes Welfare) Class-2",65/2017-18,25-01-2018 03:49 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-65-2017-18-_PT_21.1.18.pdf
"Lecturer, Dravyaguna, Class-2",53/2017-18,12-01-2018 01:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-53-2017-18.pdf
"Lecturer, Shalya Tantara, Class-2",61/2017-18,11-01-2018 07:11 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-61-2017-18.pdf
"Social Welfare Officer, Class-2 (Special Drive) - 201718",45/2017-18,11-01-2018 07:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-45-2017-18.pdf
"Assistant Engineer (Civil), Class-2 (Special Drive)-2017-18",40/2017-18,11-01-2018 07:08 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-40-2017-18.pdf
"Lecturer, Swasthavritta, Class-2",56/2017-18,11-01-2018 06:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-56-2017-18.pdf
"Gujarat Engineering Service, Class-1 and Class-2 - 201718",39/2017-18,29-12-2017 12:47 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-Paper-1-39-2017-18.pdf
"Gujarat Engineering Service, Class-1 and Class-2 - 201718",39/2017-18,28-12-2017 06:50 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-Paper-2-39-201718.pdf
"Gujarat Engineering Service, Class-1 and Class-2 - 201718",39/2017-18,28-12-2017 06:50 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-Paper-1-39-201718.pdf
"Junior Assistant Electrical Inspector, Class-2 - 201718",36/2017-18,27-12-2017 05:31 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-36-2017-18.pdf
Assistant Director Class II Directorate of Government Printing and Stationary - 201516,46/2015-16,08-12-2017 12:27 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-46-2015-16-Exam-held-12-06-2016-20062016.pdf
"Assistant Professor Instrumentation and Control Engineering in Government Engineering College, GES, Class II - 201516",103/2015-16,07-12-2017 06:28 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-103-2015-16-030916.pdf
"Assistant Professor Civil Engineering in Government Engineering College, GES, Class II - 201516",102/2015-16,07-12-2017 06:25 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-102-2015-16-QDU-Exam-Date-28-08-2016.pdf
"Assistant Professor Electrical Engineering in Government Engineering College, GES, Class II - 201516",100/2015-16,07-12-2017 06:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-100-2015-16-exam-held-28-08-2016-030916.pdf
"Assistant Professor Chemical Engineering in Government Engineering College, GES, Class II - 201516",98/2015-16,07-12-2017 06:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-98-2015-16-01092016.pdf
"Assistant Professor Information Technology in Government Engineering College, GES, Class II - 201516",97/2015-16,07-12-2017 06:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-97-2015-16-exam-held-28-08-2016.pdf
"Assistant Professor  Production Engineering in Government Engineering College, GES, Class II - 201516",91/2015-16,07-12-2017 05:44 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-91-2015-16-240816.pdf
"Assistant Professor Industrial Engineering in Government Engineering, GES, Class-II",84/2015-16,07-12-2017 05:37 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-84-2015-16-ALP-Q101-200-PT-Date-18-3-17.pdf
"Lecturer, Information Technology in Government Polytechnic, GES, Class-II - 201516",72/2015-16,07-12-2017 01:48 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-72-2015-16-Exam-23-10-2016.pdf
"Lecturer, Civil Engineering in Government Polytechnic, GES, Class-II - 201516",71/2015-16,07-12-2017 01:44 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-71-2015-16-Exam-16-10-2016-05012017.pdf
"Lecturer, Computer Engineering in Government Polytechnic, GES, Class-II - 201516",70/2015-16,07-12-2017 01:08 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-70-2015-16-EXAM.DT.16-10-2016-25112016.pdf
"Lecturer, Applied Mechanics in Government Polytechnic, GES, Class-II",67/2015-16,07-12-2017 12:58 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-67-2015-16-Exam-25-09-2016-07102016.pdf
"Lecturer, Metallurgy in Government Polytechnic, GES, Class-II",66/2015-16,07-12-2017 11:52 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-66-2015-16-Exam-Date-04-09-2016-30092016.pdf
"Lecturer, Automobile Engineering in Government Polytechnic, GES, Class-II",65/2015-16,07-12-2017 11:38 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-65-2015-16-Exam-16-10-2016-22112016.pdf
"Lecturer, Instrumentation and Control in Government Polytechnic, GES, Class-II",64/2015-16,07-12-2017 11:30 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-64-2015-16-Exam-25-09-2016-071016.pdf
"Lecturer, Mining Engineering in Government Polytechnic, GES, Class-II",63/2015-16,07-12-2017 11:25 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-63-2015-16-Exam-Date-04-09-2016.pdf
"Assistant Professor Power Electronics in Government Engineering College, GES, Class II - 201516",89/2015-16,30-11-2017 01:56 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-89-2015-16-GS-Q1-100-PT-18-3-17.pdf
"Assistant Professor Power Electronics in Government Engineering College, GES, Class II - 201516",89/2015-16,30-11-2017 01:55 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-89-2015-16-A-Q-101-200-PT-18-3-17.pdf
"Dowry Prohibition Officer cum Protection Officer, General State Service, Class-II",136/2015-16,30-11-2017 12:50 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-136-2015-16-180616.pdf
"Assistant Director (Chemistry), Class-1, Directorate of Forensic Science, Home Department",117/2016-17,28-11-2017 05:32 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-117-2016-17-AMI-pt-21-5-17.pdf
"Gujarat Administrative Service,Class-1 and Gujarat Civil Services,Class-1 and Class-2",121/2016-17,08-11-2017 11:48 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-121-1617-CSP2.pdf
"Administrative Officer, GSS, Class-2 - Commissioner Fisheries",3/2016-17,07-11-2017 04:27 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-3-2016-17-Exam-on-28-01-2017.pdf
"Assistant Geologist, Class-2, Commissionerate of Geology and Mining",110/2016-17,24-10-2017 11:37 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-110-201617-180417.pdf
"Manager, Grade-1, Circuit House - Vishram Gruh, Class-2, Road and Building Department",108/2016-17,24-10-2017 11:35 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-108-201617-180417.pdf
"Assistant Director, Industrial Safety and Health Service, Class-2",100/2016-17,24-10-2017 11:32 AM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-100-201617-180417.pdf
"Police Inspector (Unarmed), Class-2 - 201718",38/2017-18,23-10-2017 01:24 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/SSPAK-24-12-16.pdf
"Police Inspector (Unarmed), Class-2 - 201718",38/2017-18,18-10-2017 01:02 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/RPAK-38-201718.pdf
"Law Officer, Food and Drugs Control Administration, Class-II",43/2015-16,16-10-2017 12:32 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-43-201516-22-08-2017.pdf
"Junior Architect, Class-2, Road & Building Department",9/2016-17,16-10-2017 12:27 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-9-201617-22-08-2017.pdf
"District Youth Development Officer, Class-2",124/2016-17,16-10-2017 12:23 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-124-201617-22-08-2017.pdf
"Assistant Research Officer, Class-2, General State Service, Narmada, Water Resources, Water Supply & Kalpasar Department",129/2016-17,16-10-2017 12:20 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-129-201617-22-08-2017.pdf
"Electrical Inspector and Lift Inspector, Class-I",26/2015-16,12-10-2017 07:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-26-2015-16-12.09.17.pdf
"Assistant Director of Fisheries, Class-I in Gujarat Fisheries Service",137/2015-16,12-10-2017 04:11 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-137-2015-16-12.10.17.pdf
"Assistant Professor Mathematics in Government Engineering College, GES, Class II - 201516",107/2015-16,12-10-2017 12:33 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-107-201516.pdf
"Assistant Professor English in Government Engineering College, GES, Class II - 201516",106/2015-16,12-10-2017 12:32 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-106-201516.pdf
"Deputy Director, (Directorate of Developing Castes Welfare), General State Service, Special Drive,Social Justice & Empowerment",31/2017-18,19-07-2017 03:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-31-201718.pdf
